鉄道事業者,路線,駅1,駅2,経度1,緯度1,経度2,緯度2,フラグ,value
東急電鉄,目黒線,大岡山,奥沢,139.68501,35.60725,139.67241,35.603944999999996,1,
東急電鉄,目黒線,奥沢,田園調布,139.67241,35.603944999999996,139.667285,35.59729,1,
東急電鉄,東横線,渋谷,代官山,139.701035,35.65945,139.70349,35.64825,3,
東急電鉄,東横線,代官山,中目黒,139.70349,35.64825,139.69886,35.64414,3,
東急電鉄,東横線,中目黒,祐天寺,139.69886,35.64414,139.69074999999998,35.63717,3,
東急電鉄,東横線,祐天寺,学芸大学,139.69074999999998,35.63717,139.68524,35.62877,3,
東急電鉄,東横線,学芸大学,都立大学,139.68524,35.62877,139.67644,35.617850000000004,3,
東急電鉄,東横線,都立大学,自由が丘,139.67644,35.617850000000004,139.66897,35.607395,3,
東急電鉄,東横線,自由が丘,田園調布,139.66897,35.607395,139.667285,35.59729,3,
東急電鉄,東横線,田園調布,多摩川,139.667285,35.59729,139.66889,35.58894,3,
東急電鉄,東横線,多摩川,新丸子,139.66889,35.58894,139.66194000000002,35.58046,3,
東急電鉄,東横線,新丸子,武蔵小杉,139.66194000000002,35.58046,139.66003,35.57656,3,
東急電鉄,東横線,武蔵小杉,元住吉,139.66003,35.57656,139.654715,35.565704999999994,3,
東急電鉄,東横線,元住吉,日吉,139.654715,35.565704999999994,139.64703,35.55399,3,
東急電鉄,東横線,日吉,綱島,139.64703,35.55399,139.634795,35.536815000000004,3,
東急電鉄,東横線,綱島,大倉山,139.634795,35.536815000000004,139.62982,35.52257,3,
東急電鉄,東横線,大倉山,菊名,139.62982,35.52257,139.63129,35.51055,3,
東急電鉄,東横線,菊名,妙蓮寺,139.63129,35.51055,139.633305,35.498775,3,
東急電鉄,東横線,妙蓮寺,白楽,139.633305,35.498775,139.6279,35.48953,3,
東急電鉄,東横線,白楽,東白楽,139.6279,35.48953,139.629525,35.4834,3,
東急電鉄,東横線,東白楽,反町,139.629525,35.4834,139.62531,35.47428,3,
東急電鉄,東横線,反町,横浜,139.62531,35.47428,139.62179,35.46553,3,
東京地下鉄,2号線日比谷線,中目黒,恵比寿,139.69886,35.64414,139.70828,35.6466,1,
東京地下鉄,2号線日比谷線,恵比寿,広尾,139.70828,35.6466,139.72216,35.65235,1,
東京地下鉄,2号線日比谷線,広尾,六本木,139.72216,35.65235,139.73127499999998,35.664064999999994,1,
東京地下鉄,2号線日比谷線,六本木,神谷町,139.73127499999998,35.664064999999994,139.74472500000002,35.662625,1,
東京地下鉄,2号線日比谷線,神谷町,虎ノ門ヒルズ,139.74472500000002,35.662625,139.747775,35.66733,1,
東京地下鉄,2号線日比谷線,虎ノ門ヒルズ,霞ヶ関,139.747775,35.66733,139.75106,35.673874999999995,1,
東京地下鉄,2号線日比谷線,霞ヶ関,日比谷,139.75106,35.673874999999995,139.76072,35.67419,1,
東京地下鉄,2号線日比谷線,日比谷,銀座,139.76072,35.67419,139.76391,35.67205,1,
東京地下鉄,2号線日比谷線,銀座,東銀座,139.76391,35.67205,139.7671,35.66959,1,
東京地下鉄,2号線日比谷線,東銀座,築地,139.7671,35.66959,139.77268,35.66809,1,
東京地下鉄,2号線日比谷線,築地,八丁堀,139.77268,35.66809,139.7774,35.67549,1,
東京地下鉄,2号線日比谷線,八丁堀,茅場町,139.7774,35.67549,139.77947,35.68027,1,
東京地下鉄,2号線日比谷線,茅場町,人形町,139.77947,35.68027,139.78178,35.68611,1,
東京地下鉄,2号線日比谷線,人形町,小伝馬町,139.78178,35.68611,139.77888,35.69028,1,
東京地下鉄,2号線日比谷線,小伝馬町,秋葉原,139.77888,35.69028,139.77435,35.69877,1,
東京地下鉄,2号線日比谷線,秋葉原,仲御徒町,139.77435,35.69877,139.77618999999999,35.706655,1,
東京地下鉄,2号線日比谷線,仲御徒町,上野,139.77618999999999,35.706655,139.77738499999998,35.713315,1,
東京地下鉄,2号線日比谷線,上野,入谷,139.77738499999998,35.713315,139.7848,35.72099,1,
東京地下鉄,2号線日比谷線,入谷,三ノ輪,139.7848,35.72099,139.791165,35.729285000000004,1,
東京地下鉄,2号線日比谷線,三ノ輪,南千住,139.791165,35.729285000000004,139.79895,35.732985,1,
東京地下鉄,2号線日比谷線,南千住,北千住,139.79895,35.732985,139.80517500000002,35.749865,1,
東京地下鉄,3号線銀座線,浅草,田原町,139.79775,35.71072,139.79043,35.7099,1,
東京地下鉄,3号線銀座線,田原町,稲荷町,139.79043,35.7099,139.78194,35.71144,1,
東京地下鉄,3号線銀座線,稲荷町,上野,139.78194,35.71144,139.77738499999998,35.713315,1,
東京地下鉄,3号線銀座線,上野,上野広小路,139.77738499999998,35.713315,139.7729,35.70726,1,
東京地下鉄,3号線銀座線,上野広小路,末広町,139.7729,35.70726,139.77178,35.70296,1,
東京地下鉄,3号線銀座線,末広町,神田,139.77178,35.70296,139.770875,35.69177,1,
東京地下鉄,3号線銀座線,神田,三越前,139.770875,35.69177,139.77374,35.68679,1,
東京地下鉄,3号線銀座線,三越前,日本橋,139.77374,35.68679,139.77373,35.68252,1,
東京地下鉄,3号線銀座線,日本橋,京橋,139.77373,35.68252,139.7701,35.6767,1,
東京地下鉄,3号線銀座線,京橋,銀座,139.7701,35.6767,139.76391,35.67205,1,
東京地下鉄,3号線銀座線,銀座,新橋,139.76391,35.67205,139.75873,35.666205000000005,1,
東京地下鉄,3号線銀座線,新橋,虎ノ門,139.75873,35.666205000000005,139.75012,35.670159999999996,1,
東京地下鉄,3号線銀座線,虎ノ門,溜池山王,139.75012,35.670159999999996,139.74128,35.67262,1,
東京地下鉄,3号線銀座線,溜池山王,赤坂見附,139.74128,35.67262,139.73745,35.67661,1,
東京地下鉄,3号線銀座線,赤坂見附,青山一丁目,139.73745,35.67661,139.72399,35.67293,1,
東京地下鉄,3号線銀座線,青山一丁目,外苑前,139.72399,35.67293,139.717825,35.670375,1,
東京地下鉄,3号線銀座線,外苑前,表参道,139.717825,35.670375,139.71244,35.6652,1,
東京地下鉄,3号線銀座線,表参道,渋谷,139.71244,35.6652,139.701035,35.65945,1,
東京地下鉄,4号線丸ノ内線,池袋,新大塚,139.711085,35.730275000000006,139.72951,35.72602,1,
東京地下鉄,4号線丸ノ内線,新大塚,茗荷谷,139.72951,35.72602,139.736895,35.7172,1,
東京地下鉄,4号線丸ノ内線,茗荷谷,後楽園,139.736895,35.7172,139.75179,35.7085,1,
東京地下鉄,4号線丸ノ内線,後楽園,本郷三丁目,139.75179,35.7085,139.76059,35.70758,1,
東京地下鉄,4号線丸ノ内線,本郷三丁目,御茶ノ水,139.76059,35.70758,139.76503000000002,35.699605000000005,1,
東京地下鉄,4号線丸ノ内線,御茶ノ水,淡路町,139.76503000000002,35.699605000000005,139.76745499999998,35.694869999999995,1,
東京地下鉄,4号線丸ノ内線,淡路町,大手町,139.76745499999998,35.694869999999995,139.764905,35.686745,1,
東京地下鉄,4号線丸ノ内線,大手町,東京,139.764905,35.686745,139.76728,35.68105,1,
東京地下鉄,4号線丸ノ内線,東京,銀座,139.76728,35.68105,139.76391,35.67205,1,
東京地下鉄,4号線丸ノ内線,銀座,霞ヶ関,139.76391,35.67205,139.75106,35.673874999999995,1,
東京地下鉄,4号線丸ノ内線,霞ヶ関,国会議事堂前,139.75106,35.673874999999995,139.74511,35.67463,1,
東京地下鉄,4号線丸ノ内線,国会議事堂前,赤坂見附,139.74511,35.67463,139.73745,35.67661,1,
東京地下鉄,4号線丸ノ内線,赤坂見附,四ツ谷,139.73745,35.67661,139.73063,35.68594,1,
東京地下鉄,4号線丸ノ内線,四ツ谷,四谷三丁目,139.73063,35.68594,139.719325,35.687835,1,
東京地下鉄,4号線丸ノ内線,四谷三丁目,新宿御苑前,139.719325,35.687835,139.710915,35.688525,1,
東京地下鉄,4号線丸ノ内線,新宿御苑前,新宿三丁目,139.710915,35.688525,139.70464,35.6904,1,
東京地下鉄,4号線丸ノ内線,新宿三丁目,新宿,139.70464,35.6904,139.69861500000002,35.68843,1,
東京地下鉄,4号線丸ノ内線,新宿,西新宿,139.69861500000002,35.68843,139.69256000000001,35.694514999999996,1,
東京地下鉄,4号線丸ノ内線,西新宿,中野坂上,139.69256000000001,35.694514999999996,139.682205,35.697085,1,
東京地下鉄,4号線丸ノ内線,中野坂上,新中野,139.682205,35.697085,139.66951,35.697475,1,
東京地下鉄,4号線丸ノ内線,新中野,東高円寺,139.66951,35.697475,139.658295,35.697964999999996,1,
東京地下鉄,4号線丸ノ内線,東高円寺,新高円寺,139.658295,35.697964999999996,139.64851,35.69786,1,
東京地下鉄,4号線丸ノ内線,新高円寺,南阿佐ヶ谷,139.64851,35.69786,139.635575,35.699455,1,
東京地下鉄,4号線丸ノ内線,南阿佐ヶ谷,荻窪,139.635575,35.699455,139.620245,35.70443,1,
東京地下鉄,4号線丸ノ内線分岐線,中野坂上,中野新橋,139.682205,35.697085,139.67416,35.69177,1,
東京地下鉄,4号線丸ノ内線分岐線,中野新橋,中野富士見町,139.67416,35.69177,139.668155,35.69082,1,
東京地下鉄,4号線丸ノ内線分岐線,中野富士見町,方南町,139.668155,35.69082,139.657935,35.683515,1,
東京地下鉄,5号線東西線,西船橋,原木中山,139.958045,35.707985,139.941915,35.7033,1,
東京地下鉄,5号線東西線,原木中山,妙典,139.941915,35.7033,139.92361,35.69044,1,
東京地下鉄,5号線東西線,妙典,行徳,139.92361,35.69044,139.91454,35.68291,1,
東京地下鉄,5号線東西線,行徳,南行徳,139.91454,35.68291,139.90267,35.67306,1,
東京地下鉄,5号線東西線,南行徳,浦安,139.90267,35.67306,139.89335,35.66596,1,
東京地下鉄,5号線東西線,浦安,葛西,139.89335,35.66596,139.87231,35.66363,1,
東京地下鉄,5号線東西線,葛西,西葛西,139.87231,35.66363,139.85904,35.66461,1,
東京地下鉄,5号線東西線,西葛西,南砂町,139.85904,35.66461,139.831695,35.668414999999996,1,
東京地下鉄,5号線東西線,南砂町,東陽町,139.831695,35.668414999999996,139.81768,35.66959,1,
東京地下鉄,5号線東西線,東陽町,木場,139.81768,35.66959,139.80714,35.66936,1,
東京地下鉄,5号線東西線,木場,門前仲町,139.80714,35.66936,139.79511,35.67273,1,
東京地下鉄,5号線東西線,門前仲町,茅場町,139.79511,35.67273,139.77947,35.68027,1,
東京地下鉄,5号線東西線,茅場町,日本橋,139.77947,35.68027,139.77373,35.68252,1,
東京地下鉄,5号線東西線,日本橋,大手町,139.77373,35.68252,139.764905,35.686745,1,
東京地下鉄,5号線東西線,大手町,竹橋,139.764905,35.686745,139.75767000000002,35.69044,1,
東京地下鉄,5号線東西線,竹橋,九段下,139.75767000000002,35.69044,139.7514,35.69554,1,
東京地下鉄,5号線東西線,九段下,飯田橋,139.7514,35.69554,139.74372,35.7016,1,
東京地下鉄,5号線東西線,飯田橋,神楽坂,139.74372,35.7016,139.73452,35.703865,1,
東京地下鉄,5号線東西線,神楽坂,早稲田,139.73452,35.703865,139.72219,35.70568,1,
東京地下鉄,5号線東西線,早稲田,高田馬場,139.72219,35.70568,139.70418,35.71395,1,
東京地下鉄,5号線東西線,高田馬場,落合,139.70418,35.71395,139.685965,35.710634999999996,1,
東京地下鉄,5号線東西線,落合,中野,139.685965,35.710634999999996,139.66558500000002,35.705955,1,
東京地下鉄,7号線南北線,赤羽岩淵,志茂,139.72211,35.783355,139.73250000000002,35.778025,1,
東京地下鉄,7号線南北線,志茂,王子神谷,139.73250000000002,35.778025,139.73584,35.76454,1,
東京地下鉄,7号線南北線,王子神谷,王子,139.73584,35.76454,139.73734,35.75432,1,
東京地下鉄,7号線南北線,王子,西ヶ原,139.73734,35.75432,139.74226,35.745945,1,
東京地下鉄,7号線南北線,西ヶ原,駒込,139.74226,35.745945,139.74909,35.73736,1,
東京地下鉄,7号線南北線,駒込,本駒込,139.74909,35.73736,139.75378,35.72451,1,
東京地下鉄,7号線南北線,本駒込,東大前,139.75378,35.72451,139.75785,35.71821,1,
東京地下鉄,7号線南北線,東大前,後楽園,139.75785,35.71821,139.75179,35.7085,1,
東京地下鉄,7号線南北線,後楽園,飯田橋,139.75179,35.7085,139.74372,35.7016,1,
東京地下鉄,7号線南北線,飯田橋,市ヶ谷,139.74372,35.7016,139.73729,35.69315,1,
東京地下鉄,7号線南北線,市ヶ谷,四ツ谷,139.73729,35.69315,139.73063,35.68594,1,
東京地下鉄,7号線南北線,四ツ谷,永田町,139.73063,35.68594,139.73918,35.67844,1,
東京地下鉄,7号線南北線,永田町,溜池山王,139.73918,35.67844,139.74128,35.67262,1,
東京地下鉄,7号線南北線,溜池山王,六本木一丁目,139.74128,35.67262,139.7389,35.665075,1,
東京地下鉄,7号線南北線,六本木一丁目,麻布十番,139.7389,35.665075,139.736105,35.65649,1,
東京地下鉄,7号線南北線,麻布十番,白金高輪,139.736105,35.65649,139.734285,35.643145000000004,1,
東京地下鉄,7号線南北線,白金高輪,白金台,139.734285,35.643145000000004,139.72586,35.63777,1,
東京地下鉄,7号線南北線,白金台,目黒,139.72586,35.63777,139.71566,35.632485,1,
東京地下鉄,8号線有楽町線,和光市,地下鉄成増,139.612865,35.78835,139.63117,35.776740000000004,1,
東京地下鉄,8号線有楽町線,地下鉄成増,地下鉄赤塚,139.63117,35.776740000000004,139.64279,35.77069,1,
東京地下鉄,8号線有楽町線,地下鉄赤塚,平和台,139.64279,35.77069,139.65429999999998,35.757554999999996,1,
東京地下鉄,8号線有楽町線,平和台,氷川台,139.65429999999998,35.757554999999996,139.66547,35.74962,1,
東京地下鉄,8号線有楽町線,氷川台,小竹向原,139.66547,35.74962,139.67952000000002,35.743395,1,
東京地下鉄,8号線有楽町線,小竹向原,千川,139.67952000000002,35.743395,139.6894,35.738175,1,
東京地下鉄,8号線有楽町線,千川,要町,139.6894,35.738175,139.69848000000002,35.733215,1,
東京地下鉄,8号線有楽町線,要町,池袋,139.69848000000002,35.733215,139.711085,35.730275000000006,1,
東京地下鉄,8号線有楽町線,池袋,東池袋,139.711085,35.730275000000006,139.718865,35.72595,1,
東京地下鉄,8号線有楽町線,東池袋,護国寺,139.718865,35.72595,139.72744999999998,35.71918,1,
東京地下鉄,8号線有楽町線,護国寺,江戸川橋,139.72744999999998,35.71918,139.73413,35.709295,1,
東京地下鉄,8号線有楽町線,江戸川橋,飯田橋,139.73413,35.709295,139.74372,35.7016,1,
東京地下鉄,8号線有楽町線,飯田橋,市ヶ谷,139.74372,35.7016,139.73729,35.69315,1,
東京地下鉄,8号線有楽町線,市ヶ谷,麹町,139.73729,35.69315,139.73735,35.684785000000005,1,
東京地下鉄,8号線有楽町線,麹町,永田町,139.73735,35.684785000000005,139.73918,35.67844,1,
東京地下鉄,8号線有楽町線,永田町,桜田門,139.73918,35.67844,139.75159,35.67738,1,
東京地下鉄,8号線有楽町線,桜田門,有楽町,139.75159,35.67738,139.76273,35.67588,1,
東京地下鉄,8号線有楽町線,有楽町,銀座一丁目,139.76273,35.67588,139.76665,35.67462,1,
東京地下鉄,8号線有楽町線,銀座一丁目,新富町,139.76665,35.67462,139.77413,35.67031,1,
東京地下鉄,8号線有楽町線,新富町,月島,139.77413,35.67031,139.78476,35.66438,1,
東京地下鉄,8号線有楽町線,月島,豊洲,139.78476,35.66438,139.79626,35.65487,1,
東京地下鉄,8号線有楽町線,豊洲,辰巳,139.79626,35.65487,139.81033,35.645775,1,
東京地下鉄,8号線有楽町線,辰巳,新木場,139.81033,35.645775,139.82659999999998,35.645830000000004,1,
東京地下鉄,13号線副都心線,小竹向原,千川,139.67952000000002,35.743395,139.6894,35.738175,1,
東京地下鉄,13号線副都心線,千川,要町,139.6894,35.738175,139.69848000000002,35.733215,1,
東京地下鉄,13号線副都心線,要町,池袋,139.69848000000002,35.733215,139.70772,35.731480000000005,1,
東京地下鉄,13号線副都心線,池袋,雑司が谷,139.70772,35.731480000000005,139.714715,35.7202,1,
東京地下鉄,13号線副都心線,雑司が谷,西早稲田,139.714715,35.7202,139.70918,35.70838,1,
東京地下鉄,13号線副都心線,西早稲田,東新宿,139.70918,35.70838,139.70801,35.70066,1,
東京地下鉄,13号線副都心線,東新宿,新宿三丁目,139.70801,35.70066,139.70464,35.6904,1,
東京地下鉄,13号線副都心線,新宿三丁目,北参道,139.70464,35.6904,139.70606,35.67774,1,
東京地下鉄,13号線副都心線,北参道,明治神宮前,139.70606,35.67774,139.70351,35.66932,1,
東京地下鉄,13号線副都心線,明治神宮前,渋谷,139.70351,35.66932,139.701035,35.65945,1,
東京地下鉄,11号線半蔵門線,押上,錦糸町,139.81241,35.71022,139.8149,35.69823,1,
東京地下鉄,11号線半蔵門線,錦糸町,住吉,139.8149,35.69823,139.81637,35.68898,1,
東京地下鉄,11号線半蔵門線,住吉,清澄白河,139.81637,35.68898,139.79862,35.68322,1,
東京地下鉄,11号線半蔵門線,清澄白河,水天宮前,139.79862,35.68322,139.78534,35.68281,1,
東京地下鉄,11号線半蔵門線,水天宮前,三越前,139.78534,35.68281,139.77374,35.68679,1,
東京地下鉄,11号線半蔵門線,三越前,大手町,139.77374,35.68679,139.764905,35.686745,1,
東京地下鉄,11号線半蔵門線,大手町,神保町,139.764905,35.686745,139.7580105,35.69598749,1,
東京地下鉄,11号線半蔵門線,神保町,九段下,139.7580105,35.69598749,139.7514,35.69554,1,
東京地下鉄,11号線半蔵門線,九段下,半蔵門,139.7514,35.69554,139.741695,35.685379999999995,1,
東京地下鉄,11号線半蔵門線,半蔵門,永田町,139.741695,35.685379999999995,139.73918,35.67844,1,
東京地下鉄,11号線半蔵門線,永田町,青山一丁目,139.73918,35.67844,139.72399,35.67293,1,
東京地下鉄,11号線半蔵門線,青山一丁目,表参道,139.72399,35.67293,139.71244,35.6652,1,
東京地下鉄,11号線半蔵門線,表参道,渋谷,139.71244,35.6652,139.701035,35.65945,1,
東京地下鉄,9号線千代田線,代々木上原,代々木公園,139.67922,35.6687,139.68937,35.66917,2,
東京地下鉄,9号線千代田線,代々木公園,明治神宮前,139.68937,35.66917,139.70351,35.66932,2,
東京地下鉄,9号線千代田線,明治神宮前,表参道,139.70351,35.66932,139.71244,35.6652,2,
東京地下鉄,9号線千代田線,表参道,乃木坂,139.71244,35.6652,139.72658,35.6669,2,
東京地下鉄,9号線千代田線,乃木坂,赤坂,139.72658,35.6669,139.73645,35.67218,2,
東京地下鉄,9号線千代田線,赤坂,国会議事堂前,139.73645,35.67218,139.74511,35.67463,2,
東京地下鉄,9号線千代田線,国会議事堂前,霞ヶ関,139.74511,35.67463,139.75106,35.673874999999995,2,
東京地下鉄,9号線千代田線,霞ヶ関,日比谷,139.75106,35.673874999999995,139.76072,35.67419,2,
東京地下鉄,9号線千代田線,日比谷,二重橋前,139.76072,35.67419,139.76178,35.680505,2,
東京地下鉄,9号線千代田線,二重橋前,大手町,139.76178,35.680505,139.764905,35.686745,2,
東京地下鉄,9号線千代田線,大手町,新御茶ノ水,139.764905,35.686745,139.76545,35.696925,2,
東京地下鉄,9号線千代田線,新御茶ノ水,湯島,139.76545,35.696925,139.77,35.70734,2,
東京地下鉄,9号線千代田線,湯島,根津,139.77,35.70734,139.76575000000003,35.717325,2,
東京地下鉄,9号線千代田線,根津,千駄木,139.76575000000003,35.717325,139.76353,35.72653,2,
東京地下鉄,9号線千代田線,千駄木,西日暮里,139.76353,35.72653,139.7672,35.7325,2,
東京地下鉄,9号線千代田線,西日暮里,町屋,139.7672,35.7325,139.78166,35.74241,2,
東京地下鉄,9号線千代田線,町屋,北千住,139.78166,35.74241,139.80517500000002,35.749865,2,
東京地下鉄,9号線千代田線,北千住,綾瀬,139.80517500000002,35.749865,139.82489,35.762285000000006,2,
東京地下鉄,9号線千代田線,綾瀬,北綾瀬,139.82489,35.762285000000006,139.83209499999998,35.77689,2,
東京都,1号線浅草線,西馬込,馬込,139.70632,35.587305,139.71181,35.59621,1,
東京都,1号線浅草線,馬込,中延,139.71181,35.59621,139.71255,35.605720000000005,1,
東京都,1号線浅草線,中延,戸越,139.71255,35.605720000000005,139.716375,35.614425,1,
東京都,1号線浅草線,戸越,五反田,139.716375,35.614425,139.72407,35.62562,1,
東京都,1号線浅草線,五反田,高輪台,139.72407,35.62562,139.72987,35.6313,1,
東京都,1号線浅草線,高輪台,泉岳寺,139.72987,35.6313,139.73973,35.638130000000004,1,
東京都,1号線浅草線,泉岳寺,三田,139.73973,35.638130000000004,139.74892,35.64837,1,
東京都,1号線浅草線,三田,大門,139.74892,35.64837,139.75531,35.65671,1,
東京都,1号線浅草線,大門,新橋,139.75531,35.65671,139.75873,35.666205000000005,1,
東京都,1号線浅草線,新橋,東銀座,139.75873,35.666205000000005,139.7671,35.66959,1,
東京都,1号線浅草線,東銀座,宝町,139.7671,35.66959,139.77215,35.67578,1,
東京都,1号線浅草線,宝町,日本橋,139.77215,35.67578,139.77373,35.68252,1,
東京都,1号線浅草線,日本橋,人形町,139.77373,35.68252,139.78178,35.68611,1,
東京都,1号線浅草線,人形町,東日本橋,139.78178,35.68611,139.78482,35.69206,1,
東京都,1号線浅草線,東日本橋,浅草橋,139.78482,35.69206,139.786455,35.697604999999996,1,
東京都,1号線浅草線,浅草橋,蔵前,139.786455,35.697604999999996,139.79256,35.70539,1,
東京都,1号線浅草線,蔵前,浅草,139.79256,35.70539,139.79775,35.71072,1,
東京都,1号線浅草線,浅草,本所吾妻橋,139.79775,35.71072,139.8043,35.70859,1,
東京都,1号線浅草線,本所吾妻橋,押上,139.8043,35.70859,139.81241,35.71022,1,
東京都,6号線三田線,西高島平,新高島平,139.64568500000001,35.791895,139.65433000000002,35.79022,1,
東京都,6号線三田線,新高島平,高島平,139.65433000000002,35.79022,139.661295,35.788934999999995,1,
東京都,6号線三田線,高島平,西台,139.661295,35.788934999999995,139.67268,35.78708,1,
東京都,6号線三田線,西台,蓮根,139.67268,35.78708,139.67906,35.784054999999995,1,
東京都,6号線三田線,蓮根,志村三丁目,139.67906,35.784054999999995,139.68586,35.777465,1,
東京都,6号線三田線,志村三丁目,志村坂上,139.68586,35.777465,139.69473,35.77634,1,
東京都,6号線三田線,志村坂上,本蓮沼,139.69473,35.77634,139.70211,35.768985,1,
東京都,6号線三田線,本蓮沼,板橋本町,139.70211,35.768985,139.705605,35.7611,1,
東京都,6号線三田線,板橋本町,板橋区役所前,139.705605,35.7611,139.710055,35.751305,1,
東京都,6号線三田線,板橋区役所前,新板橋,139.710055,35.751305,139.71936499999998,35.74884,1,
東京都,6号線三田線,新板橋,西巣鴨,139.71936499999998,35.74884,139.728725,35.743415,1,
東京都,6号線三田線,西巣鴨,巣鴨,139.728725,35.743415,139.738035,35.733779999999996,1,
東京都,6号線三田線,巣鴨,千石,139.738035,35.733779999999996,139.744745,35.727965,1,
東京都,6号線三田線,千石,白山,139.744745,35.727965,139.75247,35.72198,1,
東京都,6号線三田線,白山,春日,139.75247,35.72198,139.75323,35.70997,1,
東京都,6号線三田線,春日,水道橋,139.75323,35.70997,139.75507,35.70381,1,
東京都,6号線三田線,水道橋,神保町,139.75507,35.70381,139.7580105,35.69598749,1,
東京都,6号線三田線,神保町,大手町,139.7580105,35.69598749,139.764905,35.686745,1,
東京都,6号線三田線,大手町,日比谷,139.764905,35.686745,139.76072,35.67419,1,
東京都,6号線三田線,日比谷,内幸町,139.76072,35.67419,139.7555,35.6695,1,
東京都,6号線三田線,内幸町,御成門,139.7555,35.6695,139.75149,35.66096,1,
東京都,6号線三田線,御成門,芝公園,139.75149,35.66096,139.74982,35.65411,1,
東京都,6号線三田線,芝公園,三田,139.74982,35.65411,139.74892,35.64837,1,
東京都,6号線三田線,三田,白金高輪,139.74892,35.64837,139.734285,35.643145000000004,1,
東京都,6号線三田線,白金高輪,白金台,139.734285,35.643145000000004,139.72586,35.63777,1,
東京都,6号線三田線,白金台,目黒,139.72586,35.63777,139.71566,35.632485,1,
東京都,荒川線,早稲田,面影橋,139.719055,35.711875,139.714675,35.712855,1,
東京都,荒川線,面影橋,学習院下,139.714675,35.712855,139.71231,35.71575,1,
東京都,荒川線,学習院下,鬼子母神前,139.71231,35.71575,139.715155,35.72058,1,
東京都,荒川線,鬼子母神前,都電雑司ヶ谷,139.715155,35.72058,139.71779,35.72405,1,
東京都,荒川線,都電雑司ヶ谷,東池袋四丁目,139.71779,35.72405,139.720735,35.7255,1,
東京都,荒川線,東池袋四丁目,向原,139.720735,35.7255,139.724805,35.728764999999996,1,
東京都,荒川線,向原,大塚駅前,139.724805,35.728764999999996,139.729455,35.73162,1,
東京都,荒川線,大塚駅前,巣鴨新田,139.729455,35.73162,139.72791,35.73516,1,
東京都,荒川線,巣鴨新田,庚申塚,139.72791,35.73516,139.729555,35.739125,1,
東京都,荒川線,庚申塚,新庚申塚,139.729555,35.739125,139.73035,35.741105000000005,1,
東京都,荒川線,新庚申塚,西ヶ原四丁目,139.73035,35.741105000000005,139.732685,35.744235,1,
東京都,荒川線,西ヶ原四丁目,滝野川一丁目,139.732685,35.744235,139.735415,35.747299999999996,1,
東京都,荒川線,滝野川一丁目,飛鳥山,139.735415,35.747299999999996,139.73732,35.750065,1,
東京都,荒川線,飛鳥山,王子駅前,139.73732,35.750065,139.73824,35.75274,1,
東京都,荒川線,王子駅前,栄町,139.73824,35.75274,139.74222,35.75084,1,
東京都,荒川線,栄町,梶原,139.74222,35.75084,139.7473,35.75107,1,
東京都,荒川線,梶原,荒川車庫前,139.7473,35.75107,139.752805,35.75086,1,
東京都,荒川線,荒川車庫前,荒川遊園地前,139.752805,35.75086,139.75741,35.75065,1,
東京都,荒川線,荒川遊園地前,小台,139.75741,35.75065,139.761735,35.75049,1,
東京都,荒川線,小台,宮ノ前,139.761735,35.75049,139.765765,35.749885,1,
東京都,荒川線,宮ノ前,熊野前,139.765765,35.749885,139.76928,35.749179999999996,1,
東京都,荒川線,熊野前,東尾久三丁目,139.76928,35.749179999999996,139.77375,35.74569,1,
東京都,荒川線,東尾久三丁目,町屋二丁目,139.77375,35.74569,139.776425,35.743915,1,
東京都,荒川線,町屋二丁目,町屋駅前,139.776425,35.743915,139.780775,35.742775,1,
東京都,荒川線,町屋駅前,荒川七丁目,139.780775,35.742775,139.784045,35.742000000000004,1,
東京都,荒川線,荒川七丁目,荒川二丁目,139.784045,35.742000000000004,139.78469,35.738600000000005,1,
東京都,荒川線,荒川二丁目,荒川区役所前,139.78469,35.738600000000005,139.78601,35.735365,1,
東京都,荒川線,荒川区役所前,荒川一中前,139.78601,35.735365,139.788805,35.733689999999996,1,
東京都,荒川線,荒川一中前,三ノ輪橋,139.788805,35.733689999999996,139.791505,35.73222,1,
東京都,上野懸垂線,上野動物園西園,上野動物園東園,139.76969000000003,35.714315,139.76999999999998,35.71588,1,
東京都,日暮里・舎人ライナー,日暮里,西日暮里,139.77092,35.72822,139.7672,35.7325,1,
東京都,日暮里・舎人ライナー,西日暮里,赤土小学校前,139.7672,35.7325,139.76913000000002,35.74306,1,
東京都,日暮里・舎人ライナー,赤土小学校前,熊野前,139.76913000000002,35.74306,139.76928,35.749179999999996,1,
東京都,日暮里・舎人ライナー,熊野前,足立小台,139.76928,35.749179999999996,139.770205,35.754635,1,
東京都,日暮里・舎人ライナー,足立小台,扇大橋,139.770205,35.754635,139.77085,35.764134999999996,1,
東京都,日暮里・舎人ライナー,扇大橋,高野,139.77085,35.764134999999996,139.77071999999998,35.768254999999996,1,
東京都,日暮里・舎人ライナー,高野,江北,139.77071999999998,35.768254999999996,139.77034500000002,35.773785000000004,1,
東京都,日暮里・舎人ライナー,江北,西新井大師西,139.77034500000002,35.773785000000004,139.77014,35.78116,1,
東京都,日暮里・舎人ライナー,西新井大師西,谷在家,139.77014,35.78116,139.7701,35.78868,1,
東京都,日暮里・舎人ライナー,谷在家,舎人公園,139.7701,35.78868,139.77012,35.796665000000004,1,
